32.729
35.272
34.576
34.043
35.161
34.496
34.998
34.992
33.441
34.195
34.983
33.936
35.744
35.763
33.683
33.764
35.183
35.417
35.357
33.156
34.311
34.338
33.964
34.831
33.607
34.56
32.548
34.962
34.122
33.732
