NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88.424
88.303
89.146
88.581
88.7
91.124
90.887
89.374
89.418
21.604
89.529
88.725
89.767
90.31
89.686
89.902
89.51
87.443
89.022
24.638
89.529
88.725
89.767
90.31
89.686
89.902
89.51
87.443
89.022
17.072
89.529
88.725
89.767
90.31
89.686
89.902
89.51
87.443
89.022
24.466
89.529
88.725
89.767
90.31
89.686
89.902
89.51
87.443
89.022
23.028
34.338
33.964
34.831
33.607
34.56
32.548
34.962
34.122
33.732
20.195
34.338
33.964
34.831
33.607
34.56
32.548
34.962
34.122
33.732
23.526
34.338
33.964
34.831
33.607
34.56
32.548
34.962
34.122
33.732
